countryOrRegion,holidayName,normalizeHolidayName,isPaidTimeOff,countryRegionCode,date
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2032-01-19 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2036-01-21 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2054-01-19 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2092-01-21 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2015-01-19 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2049-01-18 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2076-01-20 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2022-01-17 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2038-01-18 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2008-01-21 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2068-01-16 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2001-01-15 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,1993-01-18 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2026-01-19 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2047-01-21 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2053-01-20 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2017-01-16 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2024-01-15 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2065-01-19 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,1992-01-20 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2044-01-18 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2055-01-18 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2004-01-19 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2062-01-16 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2093-01-19 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,1986-01-20 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2039-01-17 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2097-01-21 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,1995-01-16 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2071-01-19 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,1987-01-19 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2016-01-18 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2046-01-15 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2082-01-19 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2084-01-17 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2089-01-17 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2000-01-17 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2031-01-20 00:00:00 UTC
United States,Martin Luther King Jr. Day,Martin Luther King Jr. Day,,US,2029-01-15 00:00:00 UTC
